Date,SPY,EEM,VGK,TLT,IEF,HYG,GLD,USO,VNQ,DBA
2019-01-23,0.0020902274055700568,0.010234176591985313,0.007682590354261284,-0.00041581114131130904,-0.00048197593029868037,0.002023939212365046,-0.0014007184915951448,-0.006314833306151579,0.0001259854748929526,0.0029146215643751526
2019-01-24,0.0005313867651457059,0.009650193332722356,-0.0013747809214781762,0.006544447296112037,0.00317597872692403,0.0010692749787053503,-0.0015678713054947328,0.010801174686528798,0.0034033595739098063,0.0005819701523702295
2019-01-25,0.008425706815617195,0.013119047312778334,0.010749769759059984,-0.004800343515815959,-0.0023089357673298427,0.0024909540372620273,0.014511460180241248,0.0071365087390651135,0.01238071165489572,-0.006419540333515165
2019-01-28,-0.007629284393459429,-0.010481561797792832,-0.004676461286679023,-0.0009960154032777023,0.0002889628177975131,-0.0015413657907210375,0.0034938106026215594,-0.027028689806628467,0.009770671057812466,0.0005852479209771025
2019-01-29,-0.0013278091873034287,0.0016750482871340437,0.005065181030938441,0.005052749539387299,0.0028843541127406246,-0.0005935270155398601,0.005580978043920208,0.018996504436613958,0.007845854339883968,-0.0046920536766751186
2019-01-30,0.015706799281926014,0.021521253909851983,0.009091822499844098,-0.0007436242448874984,0.0023015426486133342,0.007922600601761535,0.005710387238117351,0.02127737865777787,0.008027256450099366,-0.0005881303386534293
2019-01-31,0.008744265776490071,0.008387871005449738,-0.0011560481645292752,0.008562941815419589,0.004587597759534063,0.0024713558188561363,0.00048105804332541224,-0.004395544401113802,0.010364299366540708,-0.004716952784353708
2019-02-01,0.0004814252492088738,-0.007920021982836319,0.0011560481645292722,-0.006057514123471813,-0.005365485783320855,-0.00048456927059443625,-0.002006018726865743,0.02437019883364198,-0.0063743473577288195,0.0005907805781351329
2019-02-04,0.007010552386482829,0.001635802365043063,0.002692628441539137,-0.004474663732036438,-0.002211729502768942,0.0023591165806059818,-0.0043467903708823,-0.011240941001516383,0.007452714590499995,0.011160304168087297
2019-02-05,0.004183395388472709,0.013681174023475047,0.008795029431313457,0.004557075047264002,0.0017312484225258668,0.0035284994370772664,0.0025781491687657575,-0.01842966058646215,0.005731891667408756,-0.002924915115946188
2019-02-06,-0.001319195628812299,-0.013681174023475167,-0.003623333814746469,0.0004957057729563422,0.0007681762264169465,-0.0009401233781677363,-0.006781846869660092,0.002653671033303085,-0.006570455179029413,0.002340564778254207
2019-02-07,-0.009578697407838437,-0.010090546264984802,-0.015014624984380602,0.006588322434751738,0.0032605015504644356,-0.00341382810913196,0.0024273450059934865,-0.02233232666332138,0.00823649948534842,-0.009395244425924792
2019-02-08,0.0012208569043427036,-0.005676294276686419,-0.00369199830935271,0.0042589086770454376,0.001338693285664265,-0.0002355497182551493,0.003791101346321012,0.0009029552806786066,0.0,-0.007104867181693092
2019-02-11,0.0005545110100762758,-0.003326299164791641,-0.0017535462785339309,-0.003930514970645389,-0.0015310882543086886,0.00047169532536510433,-0.004923141507008373,-0.006337702910273306,0.0027304145750007836,-0.0011890677662003098
2019-02-12,0.012777577467865021,0.008294617801682261,0.011054058216667493,-0.002546788368673739,-0.001340401678750957,0.00482137892533972,0.0021013677593768472,0.01353197175728539,-0.006303441256251746,0.004747811235983962
2019-02-13,0.0032416998565409096,-0.007105436565000164,-0.00038551757970999457,-0.0037916081776349893,-0.002495881129485949,-0.0014081607655842218,-0.003963908091330168,0.01600036847491353,0.005117174352062288,-0.0017776584401760936
2019-02-14,-0.002220748867975398,0.0019000512616515158,0.0,0.005681196402398884,0.004698463090127422,0.00011729268377445683,0.005577307519395154,0.012270039261207146,0.0031992155483555637,-0.008936858471137323
2019-02-15,0.010837989594236616,-0.0014247531432468189,0.015316974729957621,0.0015592515783065626,-0.0009571454398470277,0.003166112945444346,0.005947180522781207,0.01983682985073146,0.0067211218960578235,0.00952974078327458
2019-02-19,0.0017290698426407167,0.007809925229876049,0.00549516541894972,0.00253841065870657,0.0017221512481729443,0.0003517185159968168,0.015109582852092095,0.005959974688193254,-0.000234425523030245,-0.0041581649568618265
2019-02-20,0.002013527552225285,0.005641705932586591,0.004900865418848698,-0.002866355982985041,-0.0001912609538443161,0.0008188817272483728,-0.0017378437981698566,0.012653106134899167,-0.006250041542495616,-0.006569056383426486
2019-02-21,-0.003562100485958952,-0.0021120431879713426,-0.004523014890551484,-0.008979138188909042,-0.002968414457249454,-0.0009361506120311257,-0.011370537714508392,-0.004199938122786598,0.0009460596643431893,0.0023937257075294905
2019-02-22,0.006180805999984851,0.010980172889732985,0.0035824320327887825,0.005939866518186395,0.0029684144572494396,0.0019878297330631037,0.0035920768439101198,0.005874938848870427,0.005891632171586794,0.0017915906252775659
2019-02-25,0.0013606580173035575,0.011090677502800706,0.002068259969875318,-0.0029649869679470938,-0.0015308902943287532,0.0008178680545735662,-0.0010363715360959395,-0.03231574758733027,-0.007902903733330262,-0.01140119871305909
2019-02-26,-0.0007160264966108396,-0.0034526870770147577,0.007484927075042881,0.004937635820356143,0.0029637282136386845,0.0012834663470865167,0.0016736332310033522,0.005172461541607876,-0.0030835894586575627,-0.0018121524167013679
2019-02-27,-0.00042948535113591213,-0.008567815876948433,-0.004109775190720046,-0.011393891068141931,-0.003537922359902264,0.00034929977602364613,-0.00711234367844341,0.022109763206885617,-0.005001010717496564,0.00422325864238497
2019-02-28,-0.0018644958936019813,-0.013108844106076439,0.001683627592279482,-0.003410242337135399,-0.002590591148528718,-0.0005825348016366233,-0.005629776625606553,0.005033522838836801,0.0026227859352731682,-0.010287527364373534
2019-03-01,0.006224768909643219,0.0011775252123129949,0.007076336814066367,-0.009285630856545926,-0.00328719237765367,0.0028309627810797263,-0.017163968380321165,-0.024567094580536915,-0.003100266834747119,0.0006080911146557022
2019-03-04,-0.0036446070235704744,0.0014111392061562174,-0.004090937553462452,0.0078070100051008725,0.003085163595841297,-0.0015198836867384238,-0.0026289836177433583,0.011935379799684176,0.004528186892255315,-0.007321612890157773
2019-03-05,-0.0013606353301554343,0.009822190612440598,0.0013034375996815038,0.002088084660851059,0.0005770922144692331,-0.000468275170904462,0.0013153870929190252,0.001693438523767318,0.002730739310472778,0.005496229096229227
2019-03-06,-0.006075607069310573,-0.00560089152988022,-0.002048818033603993,0.003664943683960145,0.0027860262030954294,-0.001639692528973891,-0.0009041270457165541,-0.005939745569189823,-0.004635007420987705,-0.004884043067717528
2019-03-07,-0.008400433939266655,-0.018661149103889593,-0.015976208754888997,0.006463932864822402,0.003352445359475009,-0.0007038165985856155,-0.0008226265106168819,0.0050934251497289345,-0.002146437882266283,-0.00798780055608043
2019-03-08,-0.0020019723794964897,-0.007178762010423554,0.0005679977949157661,0.004203325989016447,0.0014328890491407686,-0.001643284272742682,0.010886084259377201,-0.006797042099549453,0.0010737357067131458,0.005536804594476788
2019-03-11,0.014396931049196732,0.01855878153617412,0.008297355446736347,-0.002964917367601263,-0.0007639519790330656,0.0032844524443250717,-0.004896357818091546,0.011021740981276035,0.014560543432367169,-0.0036877271329117736
2019-03-12,0.00376430149968199,0.005172549737071993,-0.0003756504117258573,0.006987814657453057,0.0027670657542124915,0.0017554107127424389,0.006035459879402026,0.002526374955982918,0.004573748816453918,0.005526537066003676
2019-03-13,0.0065970444510553665,0.0011720054428044312,0.011765766965218463,-0.001886139217396489,-0.00038130945508370784,0.0026852742151635624,0.006968612448215201,0.024918169492546195,0.004900862820166025,0.002446498690548482
2019-03-14,-0.0006398206066276055,-0.005402339326909792,0.003891566281510508,-0.007249297576393464,-0.0014304798861717821,-0.0006998477233037467,-0.011614284265949192,0.002458066525081204,0.0015124055242838321,0.0060901215790031184
2019-03-15,0.004928029080245085,0.014496581460269838,0.010852432474280917,0.006592278747259104,0.0031448875943267097,0.0009331070019893446,0.00456433710702197,-0.0016380394900281467,-0.0031433206528690863,0.012669860772439222
2019-03-18,0.0036194968011282955,0.011080642165851971,0.004199318640358072,-0.000575084038273363,-0.001333098253071245,-0.00034981309985371317,0.0005690800870331783,0.008976038178621457,-0.005026732253014126,0.0005993442524533664
2019-03-19,0.00024779337198764333,0.0004589409493536171,0.0032739468474358934,-0.0022211754730837975,-0.0006673442828201353,0.0005828256433820933,0.0027594883221057557,-0.002440073309847798,-0.003051389778050705,-0.0023995353098250943
2019-03-20,-0.0030142386255742927,0.0016050475158349618,0.0010889089814447813,0.010405733040631089,0.006936352277070418,0.004303520929026298,0.006463126873942885,0.017756743334276254,0.003051389778050817,0.0023995353098251455
2019-03-21,0.011231503373176728,0.0013734584561707344,-0.004180911833293429,0.0021988102858477073,-0.00047355269383432194,-0.0002324587728938197,-0.004034541087699915,-0.004811590728468497,0.017656165242758766,0.007758766327353618
2019-03-22,-0.019433741496850555,-0.029721434111684125,-0.023591133404104618,0.015415196763145799,0.007361870483423635,-0.0036049435592274046,0.0023420233902432335,-0.0170251413102791,-0.007280160418441548,-0.0035734499945465938
2019-03-25,-0.0007528021963602343,0.002354325111671441,0.00011232876196915922,0.0016004712916269145,0.002535777643361264,-0.0003496967877376148,0.007633907060241407,0.0016340247212281787,0.0012752177791600808,0.004167937665736446
2019-03-26,0.0074265103863393874,0.0030519285321515127,0.003370520505816456,-0.0007196431123911906,-0.000844657094195057,0.002444801765180707,-0.0049754946888428755,0.017799844114906406,0.007960575442164665,-0.0011890677662003098
2019-03-27,-0.005242889642935977,-0.010841362597935833,0.002427006395018555,0.009159815658323961,0.002905844762211991,0.0006967336808583127,-0.005243016760484571,-0.010479750263093552,-0.0028771614951229856,-0.005966705675329357
2019-03-28,0.003783633235404488,0.006612911594659317,-0.005047351164842677,0.003482916685520273,9.358566697061916e-05,0.001973072984298679,-0.014253957303041619,0.000810063119673768,0.009657048702974472,-0.003597015866838864
2019-03-29,0.0062855181138168036,0.010304611058959212,0.004674177562922381,-0.0009486506603455696,-0.0015924846431150076,0.002547686878965437,0.0009019770912032663,0.012072550346032765,-0.0009201951417580123,-0.010869669715067684
2019-04-01,0.011789389087153025,0.016406946166285144,0.012972682974998434,-0.01430590249487182,-0.006899749387220235,-0.0002442511831746548,-0.003941890257643701,0.02527778337960515,-0.000575424711774944,0.008464428870324099
2019-04-02,0.0004895772321363513,-0.003213635989437177,0.00422614236109033,0.0018476010281184094,0.0017009334559420256,0.0004646559101168134,0.003695988550420936,0.014711882429315273,0.006998291282664178,0.0030056646789515776
2019-04-03,0.0015723988278318417,0.006874331737768768,0.009125740632585496,-0.008705539773362405,-0.003120591413419727,0.0003489225168923328,-0.0014767440573913667,-0.001538497054516753,-0.001143919035476518,0.007177106236503999
2019-04-04,0.0026497705113715676,0.006146670361631197,-0.002728884207340381,0.0028298975866355596,0.0010412231218669642,0.0015073546256837544,0.0025419025120261784,-0.005403308803099366,-0.001603575314140501,0.012437241998925404
2019-04-05,0.0048286294004327495,0.00768713493946809,0.0027288842073404616,0.0012908346949541648,0.00047314801373511564,0.0018532179594658977,-0.001065158454634802,0.017645225355108565,0.006968260869267302,-0.0047198651969877735
2019-04-08,0.0007623448381953108,0.0,0.001089437341323138,-0.0035538873954266826,-0.0016094819526912775,-0.0005792095504712448,0.004335552354601057,0.01883294887430688,-0.005593626472180149,-0.0035543968557201692
2019-04-09,-0.0051382685913592754,-0.0020288866463413196,-0.005824821762608717,0.0031504568816426368,0.0017984586747460062,-0.0006945048142901687,0.005210460213684454,-0.005237550021834728,-0.005280159437560368,-0.002971918323678016
2019-04-10,0.0034052408858810646,0.004728017103515384,0.00419022034948014,0.0024167324108290184,0.0023610985207801736,0.00439268037844991,0.0030808947099307334,0.0059835574477820124,0.00916504463200597,0.002971918323678074
2019-04-11,-0.0002776618266760731,-0.010840307300977613,0.0003635046414622084,-0.005891114742190782,-0.002266496744098318,0.0014985726411013071,-0.012872932029622242,-0.010494803074675015,-0.0006842474676915999,-0.005355658374297427
2019-04-12,0.006743185731007191,0.007239946372455259,0.006520330680155719,-0.00714783775368296,-0.004644005625880471,0.0014959524001917468,-0.0009844542413608548,0.0022581667284274818,0.00478093580324767,0.00713437098875434
2019-04-15,-0.0006551604425209092,-0.00519832850521291,0.001804185009614885,0.0025236001636943116,0.0013289639671159577,-0.0006905638828165821,-0.0018896884121835308,-0.004521516346960882,-0.005123403811771529,-0.0017787126144569046
2019-04-16,0.0006551604425208119,0.007449934026324354,0.0007202479380930421,-0.006280748676837973,-0.0034207892278191347,-0.0005753194186890829,-0.009004202217837268,0.009770849332607403,-0.022862299366655136,-0.010140318959557897
2019-04-17,-0.002449526113496442,0.0029198400509468803,0.0034158669606994103,0.000409272302858963,0.00018994459580916228,-0.0024205187967823606,-0.0019104067944000637,-0.006754258613625093,-0.009151898967355548,-0.0036036286478444628
2019-04-18,0.0019671367511809533,-0.00067309163919555,-0.0026956221494268155,0.005220906929886109,0.0023767012978423287,0.0004611571270320552,0.0007480072379889946,0.003007518260451599,0.007632329531852757,0.0065966986078273655
2019-04-22,0.0008614292968941891,-0.006529375579991195,0.0008994055328398297,-0.004812482127351557,-0.0014253088217055568,-0.0017319084460585498,0.0,0.025937014115832577,-0.011056490290612966,-0.012026475393608781
2019-04-23,0.008951462717272205,0.0022563801601258584,-0.001079589891641763,0.0021236275153311696,0.0018050370108247614,0.003461201017122509,-0.0020790892290242957,0.008740032721951818,0.01315993058099919,-0.00424387453168802
2019-04-24,-0.002221867452861815,-0.013614877758731879,-0.006319214756499043,0.008125450506158864,0.0037894568038131034,-0.0013836747672772542,0.002909503431152912,-0.008008754536357163,0.0073267079585981835,-0.01222496160654816
2019-04-25,-0.0006159288455770532,-0.0013716770864549742,-0.00163177465731799,-0.0014580166464532244,-0.0012296752942670634,0.00046173230248737647,0.0008297251865102907,-0.011025512055932695,-0.0020878405821097823,-0.004314429333596205
2019-04-26,0.004645595912331232,0.0038816783781398154,0.0021747052210406965,0.0033985637264833187,0.0026470381304588967,0.002532827046147114,0.006613259149985578,-0.03306083086800518,0.007864604655752127,0.000617613708641078
2019-04-29,0.0015664734012911475,0.002048748502205522,0.004155399113012283,-0.006401297201061296,-0.0020796786960937882,-0.00046012301181467906,-0.004459139554905491,0.010638351947797579,-0.009840401056486137,-0.006192006021481612
2019-04-30,0.0005105437390105147,-0.0009098439585865006,0.0043171636483468195,0.005108167139368935,0.0019849576389831766,0.00011553881102616204,0.003057434262503009,0.004524926328367429,0.009494997977648587,-0.0024876462559818495
2019-05-01,-0.0075448666001195165,-0.007540461305360454,-0.008110225812798716,0.0041165568149884165,-0.0004541440809171222,-0.0032859637983172355,-0.0066225029075604345,-0.005281015232411518,0.0008064732018189248,0.0012445625432762212
2019-05-02,-0.0021609851927995452,0.0022910141038901826,-0.003444350375905725,-0.004773173330136352,-0.0028437181408902763,0.0006951694847908074,-0.003827907452540267,-0.0307244269345303,0.0010359231618653525,0.0024845559909900637
2019-05-03,0.009739863455935234,0.0118288860945041,0.010117791684322652,0.002834224591047794,0.0013279620885383269,0.002544303201824736,0.005902166622599615,0.003892585028106524,0.008476685640883897,-0.005598871432234236
2019-05-06,-0.004123601806752864,-0.02079321195461231,-0.009391446309871756,0.002745593223429703,0.0025565704786340675,0.00046179139980273006,0.0013252386046357174,0.015420491570830362,-0.0031989500477250256,-0.010031422288253317
2019-05-07,-0.01684069361687035,-0.019821480407661147,-0.01868197064919046,0.007631913903673205,0.003398456926446052,-0.006022393339974917,0.0033055276063594123,-0.02635812767692299,-0.018245334468935174,-0.003787836198478723
2019-05-08,-0.0013899961047714627,-0.001414026996451129,0.0049791376339368655,-0.004330501247484682,-0.001886568137787543,0.00034886449964023234,-0.002478073455137969,0.012490466976035362,-0.001049221412830726,-0.008256684652725855
2019-05-09,-0.003030677639955755,-0.01592812961448988,-0.006089193631623338,0.004090511737661298,0.0026403175977279076,-0.0015107866868867416,0.002395550981643927,-0.006225694920304227,0.002562898980115231,-0.0031938893005935094
2019-05-10,0.005010819939455978,0.005973236023080162,0.0077434997254789365,-0.0013614484697170093,-0.0006592369455806905,0.0027867658995743136,0.0018959191232165698,0.0023391614800014593,0.010648283454812228,-0.0025624060893502543
2019-05-13,-0.025451676133276167,-0.03391781103241897,-0.024164955246457107,0.007824555678498973,0.004981698848173513,-0.009203274569887536,0.010159840539079522,-0.012539337069036934,-0.0010367585100047956,-0.002569059477444877
2019-05-14,0.009003256073221447,0.013948366898714598,0.009549887689156517,-0.002946837733237961,-0.0009381467553401456,0.0022212664544587423,-0.0017133695443152437,0.014873039639396719,0.0036814045444269502,0.016582039520114496
2019-05-15,0.005840638828159963,0.0019420548579391595,0.004462727394192757,0.006123931194302787,0.0031860144096675443,0.0009335649133355196,-0.0005717761663673002,0.007740006200573995,0.0067515681609090885,0.0018956769113885397
2019-05-16,0.009218370895115176,-0.004862445759322794,0.008498034069252354,-0.00333584291477996,-0.0019667959024716633,0.003029333768716069,-0.007216080906090217,0.013022020267986503,0.003983841711741376,0.014415809361927679
2019-05-17,-0.006485765928523875,-0.018200260869684702,-0.00645933903320174,0.0022248872386288004,0.0004681938310950014,-0.0003492194150470974,-0.007102776783024275,-0.004576698988345351,-0.0019327736685753154,-0.00937798573175669
2019-05-20,-0.006634231482953858,-0.004228283770778416,-0.006874120545618217,-0.0020661377849137247,-0.0016874123382910494,-0.0009310650389294663,-8.290551782707826e-05,0.00533738941848616,-0.014560560504435962,0.013104651917674731
2019-05-21,0.008974932413476288,0.012631591203607791,0.0072442659471966715,-0.0015919358996973638,-0.0011269726353924539,0.0031394858424431574,-0.0023236423674714048,-0.0015220325839760387,0.008509829015038557,0.00494747283018686
2019-05-22,-0.0030756680142392185,-0.004934428769402431,-0.0035225457619196374,0.005719439985689591,0.0030024704372628897,0.0008123742346727548,-0.0009975291545631813,-0.030153064852282523,0.0029727183252928223,-0.003089300883057255
2019-05-23,-0.012294147815090617,-0.012945517861714679,-0.011958302850668963,0.011184779326790828,0.0060706692365716285,-0.005000973390501777,0.007704775453647589,-0.05236795493070863,0.0022807943948881548,-0.003098806107754316
2019-05-24,0.002265871798424373,0.0010021173302342578,0.011586585047839378,0.0008612211075618842,-0.0002796025938913301,-0.001399852862290046,0.0010723379767872785,0.011513235021806536,0.00307056429646031,0.009882781668198948
2019-05-28,-0.009344117152603719,0.003498237254142437,-0.011210625739570717,0.007174037781925956,0.0043675678175139525,-0.0009342188653010976,-0.0038822269155751525,0.0,-0.00992872606855282,0.015854015458546304
2019-05-29,-0.006733376241767439,0.006464309470795987,-0.008870638481185905,0.0030258750627179393,-0.0003709960881900725,-0.0026924205857036345,0.0003309964016131658,0.0008173461151756568,-0.013393419008059659,0.0
2019-05-30,0.002727695549603833,0.005437740935980798,0.005294025241390494,0.008561336234072469,0.0036117458798792298,0.002107428658880215,0.006761236816409685,-0.040005296451461676,0.004175457736855523,0.013221356785679364
2019-05-31,-0.013566818737284535,0.003444757955355236,-0.009092704922770305,0.012442026571854607,0.006632467702410441,-0.007275897148486352,0.013386857013473643,-0.05775881924829193,0.005771331466589707,-0.007791579999897881
2019-06-03,-0.0025462673479488902,0.009047594208525647,0.007016205407059567,0.006666878923290487,0.004800171829618386,0.0016082856120663825,0.014329650783140814,-0.009959395095772788,0.002413797163885062,-0.0018066296881345044
2019-06-04,0.021474060916480905,0.0021883467784822117,0.01258093742126216,-0.011467161300148573,-0.0036693044241257514,0.009990793825725475,0.00031967486235552026,0.015350195691257638,-0.004487105408373234,0.003610067278607433
2019-06-05,0.008624876999403772,-0.0080477884618819,-0.00037300691564058755,-0.005667819253999785,0.0,0.0023365855438076447,0.002553665830468566,-0.035571409608527685,0.02065885219369597,-0.013910060888389895
2019-06-06,0.006481816688330982,0.0004896094192371681,0.005212934105436347,0.003220710627584455,-0.00018332801951676756,0.0020982185882362325,0.0032623544765036684,0.026570500362328102,0.0019187105895786666,0.013309276328802116
2019-06-07,0.009957208797603118,0.007801105921814681,0.013098585227964908,0.00861478832082047,0.003944274298857399,0.00255844795307413,0.005624438342681366,0.015253693953564946,0.0037141377872798357,-0.01087630434835454
2019-06-10,0.004578424497921357,0.010387941049065721,0.001465291242174605,-0.009457589469331668,-0.004955801469988348,0.001507983638092235,-0.010003215486538885,-0.010743155238379957,-0.0032630020810296366,0.007867021629334973
2019-06-11,-0.00024215887974107913,0.011232294833770433,0.006385447888030346,0.0006131192477707997,0.0,0.0013912945496780298,-0.0011975692988471266,0.0,0.002700999016106646,0.004210491112815286
2019-06-12,-0.001766340405884514,-0.010751528209125035,-0.006568349968060071,0.000765659515794448,0.0025725860652983726,-0.0023190395727143175,0.005179100221238763,-0.04322505656872614,0.003366187304343022,0.0053877185752170325
2019-06-13,0.004117395918287896,-0.0016829941730640346,0.001097958114454207,0.0034374244625053132,0.0024750119038186164,0.002319039572714303,0.0061006935016299476,0.022305735765589245,0.004247883852324348,0.0011933244418321346
2019-06-14,-0.0011053401633617159,-0.011130455663737163,-0.008262462006408528,0.002514082922085939,0.0007317064254934997,-0.0006952165683940164,-0.0003160129284807664,0.005499506691382986,0.0005574120238283359,0.0005960632194549003
2019-06-17,0.00037975189532401166,0.003939713523404288,-0.0011264502167386144,0.0017471030109186079,-0.0001832226921337007,-0.0015076896524775878,-0.0006322652864021801,-0.011954088169074001,0.010645624084164116,0.0071258323250894115
2019-06-18,0.010416525538007941,0.02388809369360581,0.015289823110443647,0.005000143574091453,0.001919767049632521,0.006939555415223908,0.005047324392238259,0.039896458181857004,-0.0009932811978260023,-0.00533964085363334
2019-06-19,0.002254586283587484,0.008310668382171526,0.004062829949283546,0.001433823712461965,0.002735509675275995,0.004714568195154176,0.006038970838080658,0.0070859396556866554,0.0053955099020876795,-0.004172841361096357
2019-06-20,0.009509041081695497,0.014554285328363606,0.009172633427590438,0.0026372588142506057,0.0016381259733443726,0.005034622152125527,0.024866155493817887,0.04487383146656209,0.005038752643987509,0.001193971461560215
2019-06-21,-0.001454373841816293,-0.0032681597135341364,-0.0007305544587325652,-0.011047155863772888,-0.004099788348488287,-0.0032004303409202918,0.00661369341666817,0.01007564210537492,-0.014195490301518489,-0.01140119871305909
2019-06-24,-0.001225179388785182,-0.001403871511032201,0.002190662547470135,0.007428825821914142,0.0034628781512162196,-0.00011476385391356544,0.014741593126273352,0.003336113271444303,-0.003441244910468448,0.0018088083330003663
2019-06-25,-0.009857007877308319,-0.010355091907090394,-0.007504345264124393,0.003091475973614549,0.001545327663498557,-0.004245995363685223,0.0019392450876947497,-0.0008330053614967008,-0.014901773975225125,0.004807729794798355
2019-06-26,-0.0009972466640115428,0.009418290003748378,0.0016517655161426951,-0.006420150467315126,-0.004095895639133934,-0.00046045434660603153,-0.009207653748305768,0.023879270686039678,-0.020181977663693753,0.0005993442524533664
2019-06-27,0.003539770262842908,0.0070059584772418715,0.00018363819818961236,0.007022147814262124,0.003005614631438807,0.002757806941654815,-0.0009781791081800058,0.0,0.012790945514529934,0.003588607099599846
2019-06-28,0.005132177103527789,-0.0013971253493331734,0.006762134279184907,-0.0006773244786132315,0.0004545159115499835,0.00034380251774121257,0.0027063662544696662,-0.020551483761718278,0.003438560627149167,-0.010804489479852067
2019-07-01,0.009038022592689765,0.011814985005679613,0.0036366165170979015,-0.0023418498694633273,-0.0012575075683277715,0.0002997342138346998,-0.019559428102497136,0.019737464261657442,-0.000457658197820484,-0.0012078029866853064
2019-07-02,0.002600592075364102,-0.0025362088561002973,0.001994397380294247,0.007684021705012694,0.0035493635765734334,0.0021858889112480765,0.02113481354805423,-0.04838307547239397,0.017249710615121743,-0.004845519657955381
2019-07-03,0.007963212445804219,-0.0018491067921764652,0.007758023487375407,0.007103475540090686,0.001906077266558253,0.003785426432973803,0.0016477026920105947,0.005965134663009992,0.011855558507396696,0.013269205024892617
2019-07-05,-0.0011386832631161581,-0.006963778538065701,-0.010115419886810195,-0.013350986908926759,-0.006367527447636926,-0.004014977923607931,-0.011212861349998495,0.015177302251847914,-0.0035642652081554925,-0.006009602588432363
2019-07-08,-0.005509490882914921,-0.006074723947245775,-0.004731701563801982,0.0013581870065345989,-0.0010043463676028175,-0.001956337420614007,-0.006453396174434407,-0.0016750007260837867,0.0035642652081555154,0.0
2019-07-09,0.0012455484691541352,-0.003051308900918465,-0.0042043025718843325,-0.00037724315930329916,-0.0006396551035447506,-0.001152544081985623,0.0034976216131429347,0.009178175021962496,0.00332983796861443,0.0030092827190197143
2019-07-10,0.004767131446748565,0.00842701148067963,0.003109085819598631,-0.005522067450209886,0.0005483820572402997,0.002763492056723221,0.015664164068756106,0.03989131088449698,0.005745754786618673,0.0012012083937958317
2019-07-11,0.0023410916854802594,-0.001866484010291829,-0.0005479300408435315,-0.013440397928917514,-0.004944747706882549,-0.00195645342029017,-0.008479433149487648,0.0015949331789711565,-0.01308628569177636,0.0065810430170491945
2019-07-12,0.004466994025336218,0.000700430679743076,0.0003653200504567143,0.001152453519995521,0.0011014550040716578,0.0016115663888198303,0.006235244213343071,-0.0023932785412444702,-0.0013403711899131641,0.007130065926895075
2019-07-15,0.0003325223054823272,0.003726884272217899,0.0014602035594166788,0.005742709698189084,0.0021066252616789207,0.000690276477346596,0.0,-0.017728124349274198,-0.0007830228319260577,-0.010714516911313412
